strain_entity_id,canonical_genome_path,total_bp_x,contigs,largest_contig_bp_x,skani_compatible,exclusion_reason,learned_nearclone_block,raw_nearclone_block,FINAL_nearclone_99_5_block,learned_lineage95_block,raw_lineage95_block,FINAL_lineage_95_block,source_genome_path,normalized_genome_path,n_contigs,total_bp_y,largest_contig_bp_y,normalization_status,parse_status,n_genes,n_contigs_with_genes,partial_genes,internal_stop_proteins,coordinate_length_mismatches,median_protein_length_aa,partial_gene_fraction,gene_call_qc,global_gene_count_extreme,stage02_1_decision
STRAIN_000545,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000545.fa.gz,2990071,1,2990071,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000545.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000545.fna.gz,1,2990071,2990071,PASS,PASS,2777,1,1,0,0,266.0,0.0003601008282319,PASS,False,KEEP
STRAIN_000546,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000546.fa.gz,3221350,27,528329,True,,LNC_0006,RNC_0008,NC_0008,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000546.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000546.fna.gz,27,3221350,528329,PASS,PASS,3027,25,4,0,0,259.0,0.0013214403700033,PASS,False,KEEP
STRAIN_000547,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000547.fa.gz,3412154,7,3175846,True,,LNC_0009,RNC_0010,NC_0010,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000547.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000547.fna.gz,7,3412154,3175846,PASS,PASS,3255,7,7,0,0,250.0,0.0021505376344086,PASS,False,KEEP
STRAIN_000548,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000548.fa.gz,3201523,31,371421,True,,LNC_0009,RNC_0010,NC_0010,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000548.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000548.fna.gz,31,3201523,371421,PASS,PASS,3022,29,24,0,0,259.0,0.0079417604235605,PASS,False,KEEP
STRAIN_000549,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000549.fa.gz,1986363,60,115352,True,,LNC_0099,RNC_0095,NC_0095,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000549.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000549.fna.gz,60,1986363,115352,PASS,PASS,1985,59,49,0,0,251.0,0.0246851385390428,PASS,False,KEEP
STRAIN_000550,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000550.fa.gz,3323426,87,262335,True,,LNC_0100,RNC_0096,NC_0096,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000550.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000550.fna.gz,87,3323426,262335,PASS,PASS,3198,87,62,0,0,250.0,0.0193871169480925,PASS,False,KEEP
STRAIN_000551,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000551.fa.gz,2931951,39,368284,True,,LNC_0017,RNC_0019,NC_0019,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000551.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000551.fna.gz,39,2931951,368284,PASS,PASS,2740,39,27,0,0,262.0,0.0098540145985401,PASS,False,KEEP
STRAIN_000552,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000552.fa.gz,1987473,55,126421,True,,LNC_0099,RNC_0095,NC_0095,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000552.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000552.fna.gz,55,1987473,126421,PASS,PASS,1983,52,48,0,0,251.0,0.0242057488653555,PASS,False,KEEP
STRAIN_000553,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000553.fa.gz,2782240,161,127367,True,,LNC_0020,RNC_0020,NC_0020,LANI95_0018,RANI95_0018,ANI95_0018,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000553.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000553.fna.gz,161,2782240,127367,PASS,PASS,2751,152,58,0,0,245.0,0.0210832424572882,PASS,False,KEEP
STRAIN_000554,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000554.fa.gz,2897248,47,434229,True,,LNC_0013,RNC_0014,NC_0014,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000554.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000554.fna.gz,47,2897248,434229,PASS,PASS,2723,44,33,0,0,262.0,0.0121189864120455,PASS,False,KEEP
STRAIN_000555,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000555.fa.gz,2649463,10,2331362,True,,LNC_0357,RNC_0343,NC_0343,LANI95_0009,RANI95_0009,ANI95_0009,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000555.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000555.fna.gz,10,2649463,2331362,PASS,PASS,2625,10,6,0,0,251.0,0.0022857142857142,PASS,False,KEEP
STRAIN_000556,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000556.fa.gz,1970142,36,670920,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000556.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000556.fna.gz,36,1970142,670920,PASS,PASS,1873,33,28,0,0,269.0,0.0149492792311799,PASS,False,KEEP
STRAIN_000557,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000557.fa.gz,2044184,1,2044184,True,,LNC_0358,RNC_0344,NC_0344,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000557.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000557.fna.gz,1,2044184,2044184,PASS,PASS,2082,1,1,0,0,249.0,0.0004803073967339,PASS,False,KEEP
STRAIN_000558,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000558.fa.gz,3447624,8,3230192,True,,LNC_0101,RNC_0097,NC_0097,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000558.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000558.fna.gz,8,3447624,3230192,PASS,PASS,3243,8,6,0,0,256.0,0.001850138760407,PASS,False,KEEP
STRAIN_000559,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000559.fa.gz,3006544,38,308787,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000559.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000559.fna.gz,38,3006544,308787,PASS,PASS,2831,37,34,0,0,261.0,0.0120098904980572,PASS,False,KEEP
STRAIN_000560,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000560.fa.gz,3006277,38,308665,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000560.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000560.fna.gz,38,3006277,308665,PASS,PASS,2827,38,31,0,0,262.0,0.0109656880084895,PASS,False,KEEP
STRAIN_000561,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000561.fa.gz,1800321,43,274706,True,,LNC_0022,RNC_0007,NC_0007,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000561.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000561.fna.gz,43,1800321,274706,PASS,PASS,1912,42,22,0,0,223.0,0.0115062761506276,PASS,False,KEEP
STRAIN_000562,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000562.fa.gz,3230597,2,3197727,True,,LNC_0009,RNC_0010,NC_0010,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000562.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000562.fna.gz,2,3230597,3197727,PASS,PASS,3014,2,2,0,0,260.0,0.0006635700066357,PASS,False,KEEP
STRAIN_000563,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000563.fa.gz,2470207,614,107238,True,,LNC_0067,RNC_0061,NC_0061,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000563.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000563.fna.gz,614,2470207,107238,PASS,PASS,3008,587,584,0,0,187.0,0.1941489361702127,PASS,False,KEEP
STRAIN_000564,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000564.fa.gz,2367543,201,165599,True,,LNC_0067,RNC_0061,NC_0061,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000564.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000564.fna.gz,201,2367543,165599,PASS,PASS,2507,180,112,0,0,228.0,0.0446749102512963,PASS,False,KEEP
STRAIN_000565,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000565.fa.gz,2139733,379,50948,True,,LNC_0359,RNC_0345,NC_0345,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000565.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000565.fna.gz,379,2139733,50948,PASS,PASS,2350,353,151,0,0,217.0,0.0642553191489361,PASS,False,KEEP
STRAIN_000566,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000566.fa.gz,2255596,171,131634,True,,LNC_0067,RNC_0061,NC_0061,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000566.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000566.fna.gz,171,2255596,131634,PASS,PASS,2363,155,83,0,0,234.0,0.0351248413034278,PASS,False,KEEP
STRAIN_000567,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000567.fa.gz,2047507,250,107957,True,,LNC_0360,RNC_0346,NC_0346,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000567.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000567.fna.gz,250,2047507,107957,PASS,PASS,2105,199,121,0,0,243.0,0.0574821852731591,PASS,False,KEEP
STRAIN_000568,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000568.fa.gz,3231249,1,3231249,True,,LNC_0005,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000568.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000568.fna.gz,1,3231249,3231249,PASS,PASS,3000,1,2,0,0,263.0,0.0006666666666666,PASS,False,KEEP
STRAIN_000569,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000569.fa.gz,2244514,1,2244514,True,,LNC_0361,RNC_0347,NC_0347,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000569.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000569.fna.gz,1,2244514,2244514,PASS,PASS,2084,1,2,0,0,269.5,0.0009596928982725,PASS,False,KEEP
STRAIN_000570,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000570.fa.gz,3191992,3,3120761,True,,LNC_0003,RNC_0003,NC_0003,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000570.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000570.fna.gz,3,3191992,3120761,PASS,PASS,2972,3,4,0,0,260.0,0.0013458950201884,PASS,False,KEEP
STRAIN_000571,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000571.fa.gz,3370224,28,726176,True,,LNC_0058,RNC_0054,NC_0054,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000571.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000571.fna.gz,28,3370224,726176,PASS,PASS,3182,28,29,0,0,255.0,0.0091137649277184,PASS,False,KEEP
STRAIN_000572,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000572.fa.gz,2311020,1,2311020,True,,LNC_0362,RNC_0348,NC_0348,LANI95_0002,RANI95_0002,ANI95_0002,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000572.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000572.fna.gz,1,2311020,2311020,PASS,PASS,1831,1,1,0,0,318.0,0.0005461496450027,PASS,False,KEEP
STRAIN_000573,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000573.fa.gz,3314628,55,511824,True,,LNC_0019,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000573.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000573.fna.gz,55,3314628,511824,PASS,PASS,3209,51,54,0,0,250.0,0.0168276721720162,PASS,False,KEEP
STRAIN_000574,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000574.fa.gz,3259936,53,296208,True,,LNC_0005,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000574.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000574.fna.gz,53,3259936,296208,PASS,PASS,3069,44,30,0,0,259.0,0.0097751710654936,PASS,False,KEEP
STRAIN_000575,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000575.fa.gz,2601591,109,149794,True,,LNC_0028,RNC_0030,NC_0030,LANI95_0009,RANI95_0009,ANI95_0009,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000575.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000575.fna.gz,109,2601591,149794,PASS,PASS,2682,107,93,0,0,235.0,0.0346756152125279,PASS,False,KEEP
STRAIN_000576,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000576.fa.gz,2005122,131,158668,True,,LNC_0102,RNC_0062,NC_0062,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000576.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000576.fna.gz,131,2005122,158668,PASS,PASS,2002,125,45,0,0,254.0,0.0224775224775224,PASS,False,KEEP
STRAIN_000577,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000577.fa.gz,3440138,119,301174,True,,LNC_0063,RNC_0057,NC_0057,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000577.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000577.fna.gz,119,3440138,301174,PASS,PASS,3429,106,93,0,0,241.0,0.0271216097987751,PASS,False,KEEP
STRAIN_000578,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000578.fa.gz,3261598,89,320044,True,,LNC_0363,RNC_0033,NC_0033,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000578.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000578.fna.gz,89,3261598,320044,PASS,PASS,3208,80,57,0,0,245.0,0.0177680798004987,PASS,False,KEEP
STRAIN_000579,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000579.fa.gz,3211268,1,3211268,True,,LNC_0021,RNC_0021,NC_0021,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000579.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000579.fna.gz,1,3211268,3211268,PASS,PASS,3041,1,1,0,0,255.0,0.0003288391976323,PASS,False,KEEP
STRAIN_000580,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000580.fa.gz,2990082,1,2990082,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000580.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000580.fna.gz,1,2990082,2990082,PASS,PASS,2774,1,1,0,0,268.0,0.0003604902667627,PASS,False,KEEP
STRAIN_000581,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000581.fa.gz,2178894,1,2178894,True,,LNC_0364,RNC_0349,NC_0349,LANI95_0013,RANI95_0013,ANI95_0013,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000581.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000581.fna.gz,1,2178894,2178894,PASS,PASS,1769,1,0,0,0,293.0,0.0,PASS,False,KEEP
STRAIN_000582,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000582.fa.gz,3452333,6,3280506,True,,LNC_0045,RNC_0042,NC_0042,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000582.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000582.fna.gz,6,3452333,3280506,PASS,PASS,3276,6,9,0,0,254.0,0.0027472527472527,PASS,False,KEEP
STRAIN_000583,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000583.fa.gz,3230619,2,3197744,True,,LNC_0009,RNC_0010,NC_0010,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000583.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000583.fna.gz,2,3230619,3197744,PASS,PASS,3013,2,1,0,0,260.0,0.0003318951211417,PASS,False,KEEP
STRAIN_000584,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000584.fa.gz,3175098,4,3034884,True,,LNC_0365,RNC_0350,NC_0350,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000584.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000584.fna.gz,4,3175098,3034884,PASS,PASS,3024,4,2,0,0,251.0,0.0006613756613756,PASS,False,KEEP
STRAIN_000585,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000585.fa.gz,1935423,1,1935423,True,,LNC_0002,RNC_0004,NC_0004,LANI95_0011,RANI95_0011,ANI95_0011,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000585.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000585.fna.gz,1,1935423,1935423,PASS,PASS,1567,1,1,0,0,313.0,0.0006381620931716,PASS,False,KEEP
STRAIN_000586,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000586.fa.gz,3216285,6,3015495,True,,LNC_0366,RNC_0351,NC_0351,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000586.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000586.fna.gz,6,3216285,3015495,PASS,PASS,3208,6,4,0,0,241.0,0.0012468827930174,PASS,False,KEEP
STRAIN_000587,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000587.fa.gz,3048677,3,3015887,True,,LNC_0367,RNC_0352,NC_0352,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000587.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000587.fna.gz,3,3048677,3015887,PASS,PASS,2908,3,2,0,0,254.0,0.0006877579092159,PASS,False,KEEP
STRAIN_000588,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000588.fa.gz,3303780,4,3213092,True,,LNC_0007,RNC_0006,NC_0006,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000588.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000588.fna.gz,4,3303780,3213092,PASS,PASS,3168,4,5,0,0,253.0,0.0015782828282828,PASS,False,KEEP
STRAIN_000589,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000589.fa.gz,1951037,34,669777,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000589.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000589.fna.gz,34,1951037,669777,PASS,PASS,1862,33,20,0,0,268.5,0.0107411385606874,PASS,False,KEEP
STRAIN_000590,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000590.fa.gz,3097074,5,2990570,True,,LNC_0368,RNC_0353,NC_0353,LANI95_0092,RANI95_0089,ANI95_0089,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000590.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000590.fna.gz,5,3097074,2990570,PASS,PASS,2889,5,6,0,0,252.0,0.0020768431983385,PASS,False,KEEP
STRAIN_000591,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000591.fa.gz,3265595,47,528446,True,,LNC_0006,RNC_0008,NC_0008,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000591.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000591.fna.gz,47,3265595,528446,PASS,PASS,3103,38,29,0,0,255.0,0.0093457943925233,PASS,False,KEEP
STRAIN_000592,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000592.fa.gz,2091003,58,329942,True,,LNC_0369,RNC_0354,NC_0354,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000592.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000592.fna.gz,58,2091003,329942,PASS,PASS,2034,57,77,0,0,256.0,0.0378564405113077,PASS,False,KEEP
STRAIN_000593,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000593.fa.gz,2220255,38,368467,True,,LNC_0370,RNC_0355,NC_0355,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000593.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000593.fna.gz,38,2220255,368467,PASS,PASS,2069,33,41,0,0,265.0,0.0198163363943934,PASS,False,KEEP
STRAIN_000594,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000594.fa.gz,3372750,77,269666,True,,LNC_0009,RNC_0010,NC_0010,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000594.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000594.fna.gz,77,3372750,269666,PASS,PASS,3319,76,102,0,0,241.0,0.0307321482374209,PASS,False,KEEP
STRAIN_000595,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000595.fa.gz,2356987,5,1285454,True,,LNC_0371,RNC_0356,NC_0356,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000595.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000595.fna.gz,5,2356987,1285454,PASS,PASS,2730,5,4,0,0,209.0,0.0014652014652014,PASS,False,KEEP
STRAIN_000596,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000596.fa.gz,2430215,420,112835,True,,LNC_0372,RNC_0357,NC_0357,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000596.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000596.fna.gz,420,2430215,112835,PASS,PASS,2521,332,268,0,0,219.0,0.1063070210234034,PASS,False,KEEP
STRAIN_000597,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000597.fa.gz,3016870,3,2980779,True,,LNC_0086,RNC_0081,NC_0081,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000597.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000597.fna.gz,3,3016870,2980779,PASS,PASS,2981,3,5,0,0,249.0,0.0016772895001677,PASS,False,KEEP
